 ----------------------header-------------------------- 2018-08-08 10:14:48,796 [1] INFO  loginfo - 文件接收工具启动
2018-08-08 10:15:14,889 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:14,949 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:14,999 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,059 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,119 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,169 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,229 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,279 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,339 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,399 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,449 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,509 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,559 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,622 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,678 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,733 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,789 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,845 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,895 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:15,955 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,005 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,065 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,125 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,175 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,235 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,295 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,345 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,405 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,455 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,515 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,575 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,625 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,685 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,745 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,795 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,855 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,915 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:16,965 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,025 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,075 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,135 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,185 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,245 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,305 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,375 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,425 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,475 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,535 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,595 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,645 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,695 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,765 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,815 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,865 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,925 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:17,985 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,045 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,095 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,155 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,205 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,265 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,325 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,375 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,435 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,485 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,545 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,605 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,655 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,715 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,765 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,825 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,875 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,935 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:18,995 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,055 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,105 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,165 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,225 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,275 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,335 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,395 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,445 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,505 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,555 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,615 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,675 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,735 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,785 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,845 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,895 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:19,955 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,005 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,065 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,125 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,175 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,235 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,285 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,345 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,405 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,455 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,515 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,576 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,636 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,696 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,751 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,807 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,864 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,914 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:20,974 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,034 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,084 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,144 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,204 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,255 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,315 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,365 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,425 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,485 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,535 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,595 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,645 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,705 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,755 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,815 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,875 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,925 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:21,985 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,045 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,095 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,155 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,205 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,265 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,325 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,385 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,445 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,495 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,555 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,605 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,665 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,725 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,785 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,835 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,895 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:22,945 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,005 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,055 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,115 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,165 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,225 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,285 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,345 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,395 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,455 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,505 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,565 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,615 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,675 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,735 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,795 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,845 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,905 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:23,955 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,015 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,075 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,125 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,185 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,245 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,295 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,355 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,405 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,465 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,515 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,575 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,625 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,685 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,745 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,795 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,855 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,905 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:24,965 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,025 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,075 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,135 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,195 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,245 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,305 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,355 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,415 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,475 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,525 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,595 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,655 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,715 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,770 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,826 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,878 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,928 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:25,988 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,048 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,098 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,158 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,208 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,268 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,328 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,388 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,448 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,498 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,558 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,608 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,668 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,728 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,778 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,838 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,898 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:26,948 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,008 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,058 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,118 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,178 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,238 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,288 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,348 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,398 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,458 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,508 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,568 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,628 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,678 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,738 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,788 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,848 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,908 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:27,968 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,028 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,078 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,138 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,198 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,248 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,308 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,368 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,428 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,478 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,538 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,588 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,648 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,698 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,758 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,818 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,868 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,928 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:28,988 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,048 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,098 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,158 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,218 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,278 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,328 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,388 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,448 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,508 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,568 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,618 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,678 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,728 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,788 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,848 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,898 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:29,958 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,018 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,068 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,128 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,188 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,238 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,298 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,348 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,408 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,468 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,518 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,580 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,635 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,691 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,747 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,802 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,862 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,912 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:30,972 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,022 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,082 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,142 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,192 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,252 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,312 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,362 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,422 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,482 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,542 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,592 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,652 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,712 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,772 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,822 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,882 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,932 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:31,992 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,042 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,102 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,162 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,212 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,272 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,332 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,392 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,442 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,502 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,562 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,612 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,672 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,732 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,782 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,842 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,892 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:32,952 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,012 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,072 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,122 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,182 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,232 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,292 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,342 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,402 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,462 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,512 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,572 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,622 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,682 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,732 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,792 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,852 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,902 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:33,962 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,012 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,072 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,132 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,182 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,242 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,302 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,352 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,412 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,462 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,522 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,582 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,642 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,692 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,752 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,802 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,862 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,922 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:34,972 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,032 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,082 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,142 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,192 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,252 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,312 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,372 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,422 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,482 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,542 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,602 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,662 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,722 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,777 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,833 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,880 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:35,940 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,000 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,050 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,110 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,170 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,230 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,280 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,340 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,400 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,450 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,510 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,570 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,620 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,680 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,730 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,790 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,850 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,900 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:36,960 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,020 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,070 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,130 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,190 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,240 [8] INFO  loginfo - 收到数据文件
2018-08-08 10:15:37,300 [8] INFO  loginfo - 收到数据文件
